200, 7085,  126.0,   208.9,
200, 7085,  128.0,   206.0,
200, 7085,  130.0,   206.3,
200, 7085,  132.0,   204.3,
200, 7085,  134.0,   203.5,
200, 7085,  136.0,   202.3,
200, 7085,  138.0,   201.7,
200, 7085,  140.0,   200.6,
200, 7085,  142.0,   199.9,
200, 7085,  144.0,   198.8,
200, 7085,  146.0,   198.1,
200, 7085,  148.0,   197.1,
200, 7085,  150.0,   196.2,
200, 7085,  152.0,   196.2,
200, 7085,  154.0,   195.5,
200, 7085,  156.0,   195.5,
200, 7085,  158.0,   195.2,
200, 7085,  160.0,   194.8,
200, 7085,  162.0,   194.4,
200, 7085,  164.0,   194.1,
200, 7085,  166.0,   194.2,
200, 7085,  168.0,   194.1,
200, 7085,  170.0,   193.7,
200, 7085,  172.0,   193.2,
200, 7085,  174.0,   193.2,
200, 7085,  176.0,   193.1,
200, 7085,  178.0,   192.7,
200, 7085,  180.0,   192.5,
200, 7085,  182.0,   192.4,
200, 7085,  184.0,   192.4,
200, 7085,  186.0,   192.0,
200, 7085,  188.0,   192.0,
200, 7085,  190.0,   192.1,
200, 7085,  192.0,   192.0,
200, 7085,  194.0,   192.5,
200, 7085,  196.0,   192.2,
200, 7085,  198.0,   192.3,
200, 7085,  200.0,   192.2,
201, 7179,    0.0,    -9.0,
201, 7179,    2.0,   209.2,
201, 7179,    4.0,   209.0,
201, 7179,    6.0,   208.9,
201, 7179,    8.0,   209.2,
201, 7179,   10.0,   209.0,
201, 7179,   12.0,   209.2,
201, 7179,   14.0,   209.3,
201, 7179,   16.0,   209.6,
201, 7179,   18.0,   210.0,
201, 7179,   20.0,   210.7,
201, 7179,   22.0,   211.2,
201, 7179,   24.0,   211.8,
201, 7179,   26.0,   212.2,
201, 7179,   28.0,   212.6,
201, 7179,   30.0,   213.0,
201, 7179,   32.0,   213.3,
201, 7179,   34.0,   213.3,
201, 7179,   36.0,   213.7,
201, 7179,   38.0,   213.7,
201, 7179,   40.0,   213.9,
201, 7179,   42.0,   214.0,
201, 7179,   44.0,   214.2,
201, 7179,   46.0,   214.0,
201, 7179,   48.0,   213.9,
201, 7179,   50.0,   214.2,
201, 7179,   52.0,   214.4,
201, 7179,   54.0,   214.8,
201, 7179,   56.0,   215.2,
201, 7179,   58.0,   215.0,
201, 7179,   60.0,   215.3,
201, 7179,   62.0,   215.4,
201, 7179,   64.0,   215.7,
201, 7179,   66.0,   215.8,
201, 7179,   68.0,   216.1,
201, 7179,   70.0,   216.3,
201, 7179,   72.0,   216.3,
201, 7179,   74.0,   216.2,
201, 7179,   76.0,   215.9,
201, 7179,   78.0,   216.5,
201, 7179,   80.0,   216.9,
201, 7179,   82.0,   217.5,
201, 7179,   84.0,   217.8,
201, 7179,   86.0,   217.8,
201, 7179,   88.0,   217.6,
201, 7179,   90.0,   217.4,
201, 7179,   92.0,   217.3,
201, 7179,   94.0,   216.8,
201, 7179,   96.0,   216.4,
201, 7179,   98.0,   216.8,
201, 7179,  100.0,   217.5,
201, 7179,  102.0,   217.6,
201, 7179,  104.0,   218.1,
201, 7179,  106.0,   218.3,
201, 7179,  108.0,   217.9,
201, 7179,  110.0,   217.8,
201, 7179,  112.0,   217.8,
201, 7179,  114.0,   217.6,
201, 7179,  116.0,   217.3,
201, 7179,  118.0,   216.7,
201, 7179,  120.0,   216.3,
201, 7179,  122.0,   215.8,
201, 7179,  124.0,   214.9,
201, 7179,  126.0,   214.5,
201, 7179,  128.0,   214.0,
201, 7179,  130.0,   213.7,
201, 7179,  132.0,   213.1,
201, 7179,  134.0,   212.7,
201, 7179,  136.0,   212.3,
201, 7179,  138.0,   211.1,
201, 7179,  140.0,   209.8,
201, 7179,  142.0,   208.8,
201, 7179,  144.0,   207.6,
201, 7179,  146.0,   206.8,
201, 7179,  148.0,   205.8,
201, 7179,  150.0,   205.5,
201, 7179,  152.0,   204.6,
201, 7179,  154.0,   203.6,
201, 7179,  156.0,   202.9,
201, 7179,  158.0,   202.4,
201, 7179,  160.0,   200.4,
201, 7179,  162.0,   198.2,
201, 7179,  164.0,   197.0,
201, 7179,  166.0,   196.4,
201, 7179,  168.0,   195.3,
201, 7179,  170.0,   194.2,
201, 7179,  172.0,   194.1,
201, 7179,  174.0,   194.0,
201, 7179,  176.0,   193.5,
201, 7179,  178.0,   193.1,
201, 7179,  180.0,   192.8,
201, 7179,  182.0,   192.5,
201, 7179,  184.0,   192.0,
201, 7179,  186.0,   190.5,
201, 7179,  188.0,   190.1,
201, 7179,  190.0,   189.9,
201, 7179,  192.0,   189.7,
201, 7179,  194.0,   188.9,
201, 7179,  196.0,   187.9,
201, 7179,  198.0,   187.3,
201, 7179,  200.0,   187.2,
202, 7208,    0.0,    -9.0,
202, 7208,    2.0,   208.6,
202, 7208,    4.0,   208.6,
202, 7208,    6.0,   208.7,
202, 7208,    8.0,   208.7,
202, 7208,   10.0,   208.7,
202, 7208,   12.0,   208.8,
202, 7208,   14.0,   208.7,
202, 7208,   16.0,   208.7,
202, 7208,   18.0,   208.6,
202, 7208,   20.0,   208.7,
202, 7208,   22.0,   208.8,
202, 7208,   24.0,   208.5,
202, 7208,   26.0,   208.5,
202, 7208,   28.0,   208.7,
202, 7208,   30.0,   208.9,
202, 7208,   32.0,   209.0,
202, 7208,   34.0,   208.9,
202, 7208,   36.0,   208.8,
202, 7208,   38.0,   209.0,
202, 7208,   40.0,   208.9,
202, 7208,   42.0,   208.8,
202, 7208,   44.0,   208.9,
202, 7208,   46.0,   209.1,
202, 7208,   48.0,   209.0,
202, 7208,   50.0,   209.3,
202, 7208,   52.0,   209.7,
202, 7208,   54.0,   210.2,
202, 7208,   56.0,   211.2,
202, 7208,   58.0,   212.8,
202, 7208,   60.0,   213.7,
202, 7208,   62.0,   215.0,
202, 7208,   64.0,   216.0,
202, 7208,   66.0,   217.4,
202, 7208,   68.0,   218.2,
202, 7208,   70.0,   218.2,
202, 7208,   72.0,   217.9,
202, 7208,   74.0,   218.1,
202, 7208,   76.0,   218.2,
202, 7208,   78.0,   218.2,
202, 7208,   80.0,   218.0,
202, 7208,   82.0,   217.5,
202, 7208,   84.0,   217.3,
202, 7208,   86.0,   216.8,
202, 7208,   88.0,   216.1,
202, 7208,   90.0,   216.0,
202, 7208,   92.0,   215.6,
202, 7208,   94.0,   215.1,
202, 7208,   96.0,   214.7,
202, 7208,   98.0,   214.1,
202, 7208,  100.0,   213.5,
202, 7208,  102.0,   212.4,
202, 7208,  104.0,   211.6,
202, 7208,  106.0,   210.6,
202, 7208,  108.0,   209.9,
202, 7208,  110.0,   209.6,
202, 7208,  112.0,   208.9,
202, 7208,  114.0,   208.6,
202, 7208,  116.0,   208.1,
202, 7208,  118.0,   207.5,
202, 7208,  120.0,   206.9,
202, 7208,  122.0,   205.2,
202, 7208,  124.0,   203.9,
202, 7208,  126.0,   202.6,
202, 7208,  128.0,   201.8,
202, 7208,  130.0,   201.1,
202, 7208,  132.0,   200.8,
202, 7208,  134.0,   199.6,
202, 7208,  136.0,   198.6,
202, 7208,  138.0,   198.1,
202, 7208,  140.0,   196.4,
202, 7208,  142.0,   195.4,
202, 7208,  144.0,   194.4,
202, 7208,  146.0,   193.3,
202, 7208,  148.0,   192.0,
202, 7208,  150.0,   191.2,
202, 7208,  152.0,   190.5,
202, 7208,  154.0,   189.6,
202, 7208,  156.0,   189.3,
202, 7208,  158.0,   188.6,
202, 7208,  160.0,   188.8,
202, 7208,  162.0,   188.7,
202, 7208,  164.0,   188.4,
202, 7208,  166.0,   188.2,
202, 7208,  168.0,   187.9,
202, 7208,  170.0,   187.6,
202, 7208,  172.0,   187.4,
202, 7208,  174.0,   187.2,
202, 7208,  176.0,   186.9,
202, 7208,  178.0,   186.7,
202, 7208,  180.0,   186.4,
202, 7208,  182.0,   186.1,
202, 7208,  184.0,   185.5,
202, 7208,  186.0,   185.2,
202, 7208,  188.0,   185.2,
202, 7208,  190.0,   184.9,
202, 7208,  192.0,   184.7,
202, 7208,  194.0,   184.7,
202, 7208,  196.0,   184.6,
202, 7208,  198.0,   184.1,
202, 7208,  200.0,   183.9,
203, 7239,    0.0,    -9.0,
203, 7239,    2.0,   208.3,
203, 7239,    4.0,   207.9,
203, 7239,    6.0,   207.9,
203, 7239,    8.0,   207.8,
203, 7239,   10.0,   207.9,
203, 7239,   12.0,   207.9,
203, 7239,   14.0,   208.0,
203, 7239,   16.0,   207.7,
203, 7239,   18.0,   207.9,
203, 7239,   20.0,   207.9,
203, 7239,   22.0,   208.0,
203, 7239,   24.0,   208.1,
203, 7239,   26.0,   207.8,
203, 7239,   28.0,   208.1,
203, 7239,   30.0,   208.6,
203, 7239,   32.0,   209.3,
203, 7239,   34.0,   210.3,
203, 7239,   36.0,   212.2,
